URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/936.smp/MS_F1_[266.1-266.3].channel/MS_F1_[266.1-266.3].chm
Channel	MS_F1_[266.1-266.3]

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H1F_conc
Number	6
Position	4
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:33:19 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500587
Time Max. (min)	6.993328
Data Points	1322
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	aspuruguzik
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	32230214.000000
Channel	MS_F1_[266.1-266.3]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406094

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
5.422060	0.2041	47056.898438
5.425460	0.204	0.000000
5.428862	0.2041	0.000000
5.432262	0.204	0.000000
5.435663	0.2041	0.000000
5.439065	0.2041	0.000000
5.442465	0.204	0.000000
5.445867	0.2041	0.000000
5.449268	0.2041	0.000000
5.452668	0.204	0.000000
5.456070	0.2041	5879.553711
5.459470	0.204	0.000000
5.462872	0.2041	0.000000
5.466273	0.2041	0.000000
5.469673	0.204	0.000000
5.473075	0.2041	0.000000
5.476475	0.204	0.000000
5.479877	0.2041	0.000000
5.483278	0.2041	0.000000
5.486678	0.204	0.000000
5.490080	0.2041	0.000000
5.493480	0.204	0.000000
5.496882	0.2041	9579.348633
5.500283	0.2041	0.000000
5.503683	0.204	0.000000
5.507085	0.2041	0.000000
5.510485	0.204	0.000000
5.513887	0.2041	0.000000
5.517288	0.2041	0.000000
5.520688	0.204	0.000000
5.524090	0.2041	0.000000
5.527492	0.2041	0.000000
5.530892	0.204	0.000000
5.534293	0.2041	0.000000
5.537693	0.204	0.000000
5.541095	0.2041	0.000000
5.544497	0.2041	0.000000
5.547897	0.204	0.000000
5.551298	0.2041	0.000000
5.554698	0.204	0.000000
5.558100	0.2041	20880.681641
5.561502	0.2041	0.000000
5.564902	0.204	0.000000
5.568303	0.2041	0.000000
5.571703	0.204	0.000000
5.575105	0.2041	0.000000
5.578507	0.2041	37797.085938
5.581907	0.204	0.000000
5.585308	0.2041	0.000000
5.588710	0.2041	0.000000
5.592110	0.204	0.000000
5.595512	0.2041	0.000000
5.598912	0.204	0.000000
5.602313	0.2041	0.000000
5.605715	0.2041	0.000000
5.609115	0.204	0.000000
5.612517	0.2041	0.000000
5.615917	0.204	0.000000
5.619318	0.2041	0.000000
5.622720	0.2041	0.000000
5.626120	0.204	0.000000
5.629522	0.2041	23818.964844
5.632922	0.204	0.000000
5.636323	0.2041	0.000000
5.639725	0.2041	0.000000
5.643125	0.204	0.000000
5.646527	0.2041	0.000000
5.649927	0.204	0.000000
5.653328	0.2041	0.000000
5.656730	0.2041	0.000000
5.660130	0.204	0.000000
5.663532	0.2041	0.000000
5.666933	0.2041	29398.261719
5.670333	0.204	9663.387695
5.673735	0.2041	0.000000
5.677135	0.204	0.000000
5.680537	0.2041	0.000000
5.683938	0.2041	0.000000
5.687338	0.204	0.000000
5.690740	0.2041	0.000000
5.694140	0.204	0.000000
5.697542	0.2041	0.000000
5.700943	0.2041	0.000000
5.704343	0.204	0.000000
5.707745	0.2041	0.000000
5.711145	0.204	0.000000
5.714547	0.2041	0.000000
5.717948	0.2041	0.000000
5.721348	0.204	0.000000
5.724750	0.2041	0.000000
5.728152	0.2041	0.000000
5.731552	0.204	0.000000
5.734953	0.2041	0.000000
5.738353	0.204	0.000000
5.741755	0.2041	0.000000
5.745157	0.2041	0.000000
5.748557	0.204	0.000000
5.751958	0.2041	0.000000
5.755358	0.204	0.000000
5.758760	0.2041	0.000000
5.762162	0.2041	0.000000
5.765562	0.204	0.000000
5.768963	0.2041	0.000000
5.772363	0.204	0.000000
5.775765	0.2041	0.000000
5.779167	0.2041	0.000000
5.782567	0.204	0.000000
5.785968	0.2041	0.000000
5.789368	0.204	0.000000
5.792770	0.2041	0.000000
5.796172	0.2041	0.000000
5.799572	0.204	0.000000
5.802973	0.2041	0.000000
5.806375	0.2041	0.000000
5.809775	0.204	0.000000
5.813177	0.2041	0.000000
5.816577	0.204	0.000000
5.819978	0.2041	0.000000
5.823380	0.2041	0.000000
5.826780	0.204	0.000000
5.830182	0.2041	29748.353516
5.833582	0.204	0.000000
5.836983	0.2041	0.000000
5.840385	0.2041	0.000000
5.843785	0.204	28623.949219
5.847187	0.2041	0.000000
5.850587	0.204	0.000000
5.853988	0.2041	0.000000
5.857390	0.2041	0.000000
5.860790	0.204	0.000000
5.864192	0.2041	0.000000
5.867593	0.2041	0.000000
5.870993	0.204	0.000000
5.874395	0.2041	0.000000
5.877795	0.204	0.000000
5.881197	0.2041	0.000000
5.884598	0.2041	36581.683594
5.887998	0.204	0.000000
5.891400	0.2041	0.000000
5.894800	0.204	0.000000
5.898202	0.2041	24488.441406
5.901603	0.2041	0.000000
5.905003	0.204	0.000000
5.908405	0.2041	0.000000
5.911805	0.204	0.000000
5.915207	0.2041	24566.369141
5.918608	0.2041	10733.662109
5.922008	0.204	0.000000
5.925410	0.2041	0.000000
5.928810	0.204	0.000000
5.932212	0.2041	0.000000
5.935613	0.2041	0.000000
5.939013	0.204	0.000000
5.942415	0.2041	0.000000
5.945817	0.2041	0.000000
5.949217	0.204	0.000000
5.952618	0.2041	0.000000
5.956018	0.204	0.000000
5.959420	0.2041	0.000000
5.962822	0.2041	0.000000
5.966222	0.204	0.000000
5.969623	0.2041	40202.046875
5.973023	0.204	0.000000
5.976425	0.2041	0.000000
5.979827	0.2041	0.000000
5.983227	0.204	0.000000
5.986628	0.2041	5593.339844
5.990028	0.204	0.000000
5.993430	0.2041	0.000000
5.996832	0.2041	0.000000
6.000232	0.204	5589.537598
6.003633	0.2041	22252.654297
6.007035	0.2041	0.000000
6.010435	0.204	0.000000
6.013837	0.2041	0.000000
6.017237	0.204	0.000000
6.020638	0.2041	0.000000
6.024040	0.2041	0.000000
6.027440	0.204	0.000000
6.030842	0.2041	0.000000
6.034242	0.204	0.000000
6.037643	0.2041	0.000000
6.041045	0.2041	0.000000
6.044445	0.204	0.000000
6.047847	0.2041	0.000000
6.051247	0.204	0.000000
6.054648	0.2041	0.000000
6.058050	0.2041	11168.154297
6.061450	0.204	0.000000
6.064852	0.2041	0.000000
6.068253	0.2041	0.000000
6.071653	0.204	0.000000
6.075055	0.2041	0.000000
6.078455	0.204	0.000000
6.081857	0.2041	0.000000
6.085258	0.2041	35332.582031
6.088658	0.204	0.000000
6.092060	0.2041	0.000000
6.095460	0.204	0.000000
6.098862	0.2041	0.000000
6.102263	0.2041	0.000000
6.105663	0.204	0.000000
6.109065	0.2041	0.000000
6.112465	0.204	0.000000
6.115867	0.2041	0.000000
6.119268	0.2041	0.000000
6.122668	0.204	0.000000
6.126070	0.2041	0.000000
6.129470	0.204	0.000000
6.132872	0.2041	0.000000
6.136273	0.2041	0.000000
6.139673	0.204	0.000000
6.143075	0.2041	0.000000
6.146477	0.2041	0.000000
6.149877	0.204	0.000000
6.153278	0.2041	0.000000
6.156678	0.204	0.000000
6.160080	0.2041	0.000000
6.163482	0.2041	0.000000
6.166882	0.204	0.000000
6.170283	0.2041	0.000000
6.173683	0.204	0.000000
6.177085	0.2041	0.000000
6.180487	0.2041	0.000000
6.183887	0.204	0.000000
6.187288	0.2041	0.000000
6.190688	0.204	36019.281250
6.194090	0.2041	0.000000
6.197492	0.2041	0.000000
6.200892	0.204	0.000000
6.204293	0.2041	0.000000
6.207695	0.2041	0.000000
6.211095	0.204	0.000000
6.214497	0.2041	0.000000
6.217897	0.204	0.000000
6.221298	0.2041	0.000000
6.224700	0.2041	0.000000
6.228100	0.204	0.000000
6.231502	0.2041	15438.451172
6.234902	0.204	0.000000
6.238303	0.2041	0.000000
6.241705	0.2041	0.000000
6.245105	0.204	0.000000
6.248507	0.2041	0.000000
6.251907	0.204	0.000000
6.255308	0.2041	0.000000
6.258710	0.2041	32515.917969
6.262110	0.204	0.000000
6.265512	0.2041	0.000000
6.268912	0.204	0.000000
6.272313	0.2041	0.000000
6.275715	0.2041	0.000000
6.279115	0.204	21976.142578
6.282517	0.2041	0.000000
6.285918	0.2041	0.000000
6.289318	0.204	0.000000
6.292720	0.2041	0.000000
6.296120	0.204	0.000000
6.299522	0.2041	0.000000
6.302923	0.2041	0.000000
6.306323	0.204	0.000000
6.309725	0.2041	0.000000
6.313125	0.204	0.000000
6.316527	0.2041	0.000000
6.319928	0.2041	0.000000
6.323328	0.204	0.000000
6.326730	0.2041	0.000000
6.330130	0.204	0.000000
6.333532	0.2041	0.000000
6.336933	0.2041	0.000000
6.340333	0.204	0.000000
6.343735	0.2041	0.000000
6.347135	0.204	0.000000
6.350537	0.2041	0.000000
6.353938	0.2041	0.000000
6.357338	0.204	0.000000
6.360740	0.2041	0.000000
6.364142	0.2041	0.000000
6.367542	0.204	0.000000
6.370943	0.2041	0.000000
6.374343	0.204	0.000000
6.377745	0.2041	0.000000
6.381147	0.2041	0.000000
6.384547	0.204	0.000000
6.387948	0.2041	0.000000
6.391348	0.204	0.000000
6.394750	0.2041	0.000000
6.398152	0.2041	0.000000
6.401552	0.204	0.000000
6.404953	0.2041	0.000000
6.408353	0.204	0.000000
6.411755	0.2041	0.000000
6.415157	0.2041	0.000000
6.418557	0.204	0.000000
6.421958	0.2041	0.000000
6.425360	0.2041	0.000000
6.428760	0.204	0.000000
6.432162	0.2041	0.000000
6.435562	0.204	0.000000
6.438963	0.2041	0.000000
6.442365	0.2041	0.000000
6.445765	0.204	0.000000
6.449167	0.2041	0.000000
6.452567	0.204	0.000000
6.455968	0.2041	0.000000
6.459370	0.2041	0.000000
6.462770	0.204	0.000000
6.466172	0.2041	0.000000
6.469572	0.204	0.000000
6.472973	0.2041	0.000000
6.476375	0.2041	0.000000
6.479775	0.204	0.000000
6.483177	0.2041	0.000000
6.486577	0.204	0.000000
6.489978	0.2041	0.000000
6.493380	0.2041	0.000000
6.496780	0.204	0.000000
6.500182	0.2041	0.000000
6.503583	0.2041	0.000000
6.506983	0.204	0.000000
6.510385	0.2041	0.000000
6.513785	0.204	0.000000
6.517187	0.2041	0.000000
6.520588	0.2041	0.000000
6.523988	0.204	0.000000
6.527390	0.2041	0.000000
6.530790	0.204	0.000000
6.534192	0.2041	0.000000
6.537593	0.2041	0.000000
6.540993	0.204	0.000000
6.544395	0.2041	0.000000
6.547795	0.204	0.000000
6.551197	0.2041	0.000000
6.554598	0.2041	0.000000
6.557998	0.204	0.000000
6.561400	0.2041	0.000000
6.564802	0.2041	0.000000
6.568202	0.204	0.000000
6.571603	0.2041	0.000000
6.575003	0.204	0.000000
6.578405	0.2041	0.000000
6.581807	0.2041	0.000000
6.585207	0.204	0.000000
6.588608	0.2041	0.000000
6.592008	0.204	0.000000
6.595410	0.2041	0.000000
6.598812	0.2041	20472.250000
6.602212	0.204	28476.574219
6.605613	0.2041	0.000000
6.609013	0.204	0.000000
6.612415	0.2041	0.000000
6.615817	0.2041	32685.000000
6.619217	0.204	0.000000
6.622618	0.2041	0.000000
6.626018	0.204	35427.460938
6.629420	0.2041	20716.673828
6.632822	0.2041	0.000000
6.636222	0.204	0.000000
6.639623	0.2041	0.000000
6.643025	0.2041	0.000000
6.646425	0.204	0.000000
6.649827	0.2041	0.000000
6.653227	0.204	0.000000
6.656628	0.2041	0.000000
6.660030	0.2041	0.000000
6.663430	0.204	23995.437500
6.666832	0.2041	0.000000
6.670232	0.204	0.000000
6.673633	0.2041	0.000000
6.677035	0.2041	37449.078125
6.680435	0.204	0.000000
6.683837	0.2041	0.000000
6.687237	0.204	0.000000
6.690638	0.2041	0.000000
6.694040	0.2041	0.000000
6.697440	0.204	0.000000
6.700842	0.2041	0.000000
6.704243	0.2041	0.000000
6.707643	0.204	0.000000
6.711045	0.2041	0.000000
6.714445	0.204	0.000000
6.717847	0.2041	0.000000
6.721248	0.2041	0.000000
6.724648	0.204	0.000000
6.728050	0.2041	0.000000
6.731450	0.204	0.000000
6.734852	0.2041	0.000000
6.738253	0.2041	19207.785156
6.741653	0.204	0.000000
6.745055	0.2041	0.000000
6.748455	0.204	32510.802734
6.751857	0.2041	0.000000
6.755258	0.2041	0.000000
6.758658	0.204	0.000000
6.762060	0.2041	0.000000
6.765462	0.2041	0.000000
6.768862	0.204	0.000000
6.772263	0.2041	0.000000
6.775663	0.204	0.000000
6.779065	0.2041	0.000000
6.782467	0.2041	0.000000
6.785867	0.204	0.000000
6.789268	0.2041	0.000000
6.792668	0.204	0.000000
6.796070	0.2041	0.000000
6.799472	0.2041	0.000000
6.802872	0.204	14820.006836
6.806273	0.2041	0.000000
6.809673	0.204	0.000000
6.813075	0.2041	0.000000
6.816477	0.2041	0.000000
6.819877	0.204	0.000000
6.823278	0.2041	0.000000
6.826678	0.204	0.000000
6.830080	0.2041	47225.957031
6.833482	0.2041	0.000000
6.836882	0.204	0.000000
6.840283	0.2041	0.000000
6.843685	0.2041	0.000000
6.847085	0.204	0.000000
6.850487	0.2041	0.000000
6.853887	0.204	0.000000
6.857288	0.2041	0.000000
6.860690	0.2041	0.000000
6.864090	0.204	0.000000
6.867492	0.2041	0.000000
6.870892	0.204	0.000000
6.874293	0.2041	59598.292969
6.877695	0.2041	0.000000
6.881095	0.204	0.000000
6.884497	0.2041	0.000000
6.887897	0.204	46225.003906
6.891298	0.2041	0.000000
6.894700	0.2041	0.000000
6.898100	0.204	0.000000
6.901502	0.2041	0.000000
6.904903	0.2041	0.000000
6.908303	0.204	0.000000
6.911705	0.2041	0.000000
6.915105	0.204	0.000000
6.918507	0.2041	0.000000
6.921908	0.2041	0.000000
6.925308	0.204	0.000000
6.928710	0.2041	0.000000
6.932110	0.204	0.000000
6.935512	0.2041	0.000000
6.938913	0.2041	0.000000
6.942313	0.204	0.000000
6.945715	0.2041	0.000000
6.949115	0.204	0.000000
6.952517	0.2041	0.000000
6.955918	0.2041	0.000000
6.959318	0.204	0.000000
6.962720	0.2041	0.000000
6.966120	0.204	0.000000
6.969522	0.2041	0.000000
6.972923	0.2041	0.000000
6.976323	0.204	0.000000
6.979725	0.2041	42888.363281
6.983127	0.2041	0.000000
6.986527	0.204	0.000000
6.989928	0.2041	0.000000
6.993328	0.204	15341.929688
